job_id,job_title,skills
467,Job Title 467,"data analysis, pytorch, python"
468,Job Title 468,"docker, fastapi, aws, linux, javascript"
469,Job Title 469,"fastapi, javascript, java"
470,Job Title 470,"tensorflow, aws, kubernetes, data analysis, java"
471,Job Title 471,"react, aws, azure, javascript, python, sql"
472,Job Title 472,"html, linux, git, aws, css, cloud computing, tensorflow, sql"
473,Job Title 473,"cloud computing, aws, data analysis"
474,Job Title 474,"azure, kubernetes, docker, fastapi"
475,Job Title 475,"css, java, kubernetes, machine learning, fastapi, aws"
476,Job Title 476,"docker, data analysis, machine learning, python, aws, c++"
477,Job Title 477,"html, javascript, linux, fastapi"
478,Job Title 478,"react, html, cloud computing"
479,Job Title 479,"kubernetes, css, python, fastapi, aws, linux, data analysis, sql"
480,Job Title 480,"react, docker, html, linux, aws, pytorch, c++, kubernetes"
481,Job Title 481,"git, kubernetes, pytorch, css, tensorflow, fastapi, react, azure"
482,Job Title 482,"fastapi, azure, javascript, python, git"
483,Job Title 483,"azure, css, javascript, docker, data analysis, fastapi, linux"
484,Job Title 484,"tensorflow, azure, aws, react, css, java"
485,Job Title 485,"html, pytorch, cloud computing, docker, sql, react, fastapi, azure"
486,Job Title 486,"sql, javascript, react"
487,Job Title 487,"sql, html, aws, react, linux, kubernetes, docker"
488,Job Title 488,"java, javascript, machine learning, css, c++, docker"
489,Job Title 489,"react, css, java, html, javascript, python, git"
490,Job Title 490,"css, fastapi, git, kubernetes, html, aws"
491,Job Title 491,"cloud computing, html, react, linux, docker, azure"
492,Job Title 492,"java, azure, c++, tensorflow, sql, fastapi, linux"
493,Job Title 493,"cloud computing, pytorch, linux, html, kubernetes, sql, react"
494,Job Title 494,"python, data analysis, docker, java"
495,Job Title 495,"machine learning, python, fastapi, c++, git, azure"
496,Job Title 496,"docker, javascript, pytorch, aws, linux, machine learning"
497,Job Title 497,"tensorflow, docker, pytorch, machine learning"
498,Job Title 498,"aws, kubernetes, machine learning, pytorch, data analysis, react, git, css"
499,Job Title 499,"aws, fastapi, html, java, data analysis, c++, javascript"
500,Job Title 500,"machine learning, git, fastapi, javascript, aws, sql, data analysis"
501,Job Title 501,"c++, css, aws"
502,Job Title 502,"azure, c++, linux, java, cloud computing, html, docker"
503,Job Title 503,"machine learning, python, pytorch, data analysis"
504,Job Title 504,"python, azure, react, aws, java"
505,Job Title 505,"fastapi, java, tensorflow"
506,Job Title 506,"aws, javascript, data analysis, azure, docker, react"
507,Job Title 507,"pytorch, git, css, html, kubernetes"
508,Job Title 508,"git, machine learning, linux, javascript, react"
509,Job Title 509,"html, sql, cloud computing"
510,Job Title 510,"fastapi, javascript, git, linux, data analysis, tensorflow"
511,Job Title 511,"linux, tensorflow, git, data analysis, javascript, css, react, fastapi"
512,Job Title 512,"fastapi, data analysis, c++, python, git, aws"
513,Job Title 513,"tensorflow, azure, aws, docker, java, pytorch, sql, git"
514,Job Title 514,"aws, data analysis, tensorflow, html, cloud computing, react, docker"
515,Job Title 515,"aws, python, tensorflow, docker, git"
516,Job Title 516,"pytorch, machine learning, java, linux"
517,Job Title 517,"html, data analysis, azure, pytorch"
518,Job Title 518,"aws, tensorflow, pytorch, java, cloud computing, linux, javascript"
519,Job Title 519,"css, docker, fastapi, data analysis, sql, git, aws, kubernetes"
520,Job Title 520,"java, data analysis, pytorch"
521,Job Title 521,"tensorflow, java, c++, machine learning"
522,Job Title 522,"python, kubernetes, aws, pytorch, sql, css, docker, data analysis"
523,Job Title 523,"tensorflow, java, fastapi"
524,Job Title 524,"fastapi, machine learning, java, html, javascript, cloud computing"
525,Job Title 525,"azure, aws, react, c++, html, git, css"
526,Job Title 526,"tensorflow, azure, data analysis, aws, sql, java, css"
527,Job Title 527,"git, javascript, tensorflow, pytorch, java, machine learning, docker"
528,Job Title 528,"machine learning, git, javascript, python, cloud computing, docker, data analysis, html"
529,Job Title 529,"python, javascript, tensorflow, git, fastapi, linux, cloud computing"
530,Job Title 530,"linux, aws, javascript"
531,Job Title 531,"linux, c++, machine learning"
532,Job Title 532,"c++, aws, data analysis"
533,Job Title 533,"python, docker, fastapi"
534,Job Title 534,"machine learning, css, java, tensorflow, linux, html"
535,Job Title 535,"pytorch, data analysis, css, react"
536,Job Title 536,"cloud computing, python, tensorflow, java"
537,Job Title 537,"react, machine learning, c++, javascript"
538,Job Title 538,"sql, tensorflow, java, python, css, machine learning, data analysis"
539,Job Title 539,"c++, linux, html, sql, javascript"
540,Job Title 540,"c++, html, aws, machine learning, sql, tensorflow, python, docker"
541,Job Title 541,"data analysis, python, fastapi, azure"
542,Job Title 542,"tensorflow, javascript, react"
543,Job Title 543,"azure, kubernetes, react"
544,Job Title 544,"python, fastapi, tensorflow, pytorch, c++, docker, kubernetes, machine learning"
545,Job Title 545,"tensorflow, machine learning, azure, kubernetes, pytorch, java, git"
546,Job Title 546,"react, pytorch, aws, html, azure, sql, linux"
547,Job Title 547,"git, css, data analysis"
548,Job Title 548,"c++, html, cloud computing, fastapi, kubernetes, python"
549,Job Title 549,"java, kubernetes, cloud computing, react, python, tensorflow, git"
550,Job Title 550,"git, html, fastapi, aws, cloud computing, machine learning, linux, javascript"
551,Job Title 551,"data analysis, azure, git"
552,Job Title 552,"linux, react, aws, java, javascript, fastapi, tensorflow, machine learning"
553,Job Title 553,"fastapi, docker, react, java, html, sql"
554,Job Title 554,"java, html, azure"
555,Job Title 555,"css, fastapi, linux, git, python, pytorch, java"
556,Job Title 556,"git, cloud computing, python, sql"
557,Job Title 557,"machine learning, sql, cloud computing, java, css, fastapi"
558,Job Title 558,"aws, java, azure, pytorch, c++, html, kubernetes, sql"
559,Job Title 559,"html, fastapi, python, css, kubernetes, docker, linux"
560,Job Title 560,"tensorflow, html, c++, azure, react, sql, linux"
561,Job Title 561,"c++, pytorch, cloud computing"
562,Job Title 562,"react, java, cloud computing, javascript, machine learning, html"
563,Job Title 563,"pytorch, azure, css, data analysis, linux, tensorflow"
564,Job Title 564,"aws, html, fastapi, cloud computing, tensorflow, git"
565,Job Title 565,"cloud computing, sql, html"
566,Job Title 566,"sql, git, pytorch, docker"
567,Job Title 567,"c++, kubernetes, data analysis, aws, git"
568,Job Title 568,"html, git, sql, cloud computing, pytorch, aws"
569,Job Title 569,"machine learning, tensorflow, fastapi, c++, kubernetes, java, data analysis, sql"
570,Job Title 570,"pytorch, data analysis, react, css, fastapi, cloud computing"
571,Job Title 571,"java, tensorflow, html, c++, fastapi"
572,Job Title 572,"aws, linux, sql, react, python"
573,Job Title 573,"sql, fastapi, machine learning, pytorch, docker, tensorflow, react"
574,Job Title 574,"git, javascript, fastapi, tensorflow, pytorch, linux, python"
575,Job Title 575,"react, css, pytorch, cloud computing, azure, kubernetes, git"
576,Job Title 576,"git, aws, docker, react, javascript, cloud computing, kubernetes"
577,Job Title 577,"aws, git, sql"
578,Job Title 578,"git, c++, html"
579,Job Title 579,"tensorflow, fastapi, html, java, javascript"
580,Job Title 580,"react, azure, tensorflow, html, docker, linux, javascript, cloud computing"
581,Job Title 581,"azure, data analysis, sql"
582,Job Title 582,"tensorflow, kubernetes, git, aws, java, pytorch"
583,Job Title 583,"docker, cloud computing, data analysis, fastapi, javascript"
584,Job Title 584,"html, kubernetes, fastapi, data analysis, java"
585,Job Title 585,"machine learning, docker, fastapi, kubernetes, aws, html, python"
586,Job Title 586,"tensorflow, data analysis, html, cloud computing, docker, aws"
587,Job Title 587,"git, aws, cloud computing, java, machine learning, c++"
588,Job Title 588,"linux, html, sql, git"
589,Job Title 589,"aws, azure, machine learning, css, pytorch, data analysis, git"
590,Job Title 590,"css, pytorch, aws, fastapi, java, git, docker"
591,Job Title 591,"java, data analysis, c++, docker, azure, css, cloud computing"
592,Job Title 592,"react, git, cloud computing, linux"
593,Job Title 593,"aws, data analysis, kubernetes, machine learning, git, python, react"
594,Job Title 594,"react, azure, c++, machine learning, tensorflow"
595,Job Title 595,"linux, tensorflow, pytorch"
596,Job Title 596,"javascript, azure, tensorflow"
597,Job Title 597,"css, pytorch, html, react, git"
598,Job Title 598,"git, sql, linux, python, tensorflow"
599,Job Title 599,"css, fastapi, machine learning, sql, linux, html, docker, react"
600,Job Title 600,"fastapi, tensorflow, c++"
601,Job Title 601,"azure, docker, linux, tensorflow, react, git, aws, css"
602,Job Title 602,"docker, git, machine learning, python"
603,Job Title 603,"react, git, javascript, java"
604,Job Title 604,"fastapi, kubernetes, html, pytorch, sql, docker"
605,Job Title 605,"tensorflow, react, azure, data analysis, sql, kubernetes, machine learning"
606,Job Title 606,"css, javascript, linux"
607,Job Title 607,"docker, react, kubernetes, css, python, pytorch, linux, cloud computing"
608,Job Title 608,"css, linux, c++, python"
609,Job Title 609,"fastapi, python, machine learning, react, git, azure"
610,Job Title 610,"fastapi, git, css, tensorflow"
611,Job Title 611,"java, linux, git, azure, javascript"
612,Job Title 612,"fastapi, html, pytorch, tensorflow, docker, sql"
613,Job Title 613,"data analysis, machine learning, cloud computing, azure, docker, kubernetes, react, pytorch"
614,Job Title 614,"machine learning, azure, python, c++"
615,Job Title 615,"git, javascript, kubernetes, html, python, aws"
616,Job Title 616,"pytorch, aws, docker"
617,Job Title 617,"docker, fastapi, html, machine learning, kubernetes, tensorflow"
618,Job Title 618,"cloud computing, sql, azure, fastapi, aws, css, java, python"
619,Job Title 619,"data analysis, react, pytorch, kubernetes, css, java, javascript"
620,Job Title 620,"javascript, react, c++, docker, tensorflow, fastapi, data analysis"
621,Job Title 621,"machine learning, html, cloud computing, kubernetes, python, css, docker"
622,Job Title 622,"pytorch, git, tensorflow, react, kubernetes, c++"
623,Job Title 623,"python, linux, fastapi, aws, azure"
624,Job Title 624,"tensorflow, pytorch, react"
625,Job Title 625,"tensorflow, git, azure, aws, c++, fastapi, python, data analysis"
626,Job Title 626,"sql, docker, react, git, fastapi"
627,Job Title 627,"tensorflow, linux, machine learning, docker, data analysis, css"
628,Job Title 628,"pytorch, java, git, react, azure, c++"
629,Job Title 629,"react, data analysis, aws, azure, cloud computing, pytorch, javascript"
630,Job Title 630,"tensorflow, python, machine learning, sql, c++"
631,Job Title 631,"tensorflow, pytorch, fastapi, python, java, html"
632,Job Title 632,"html, python, cloud computing, aws, react"
633,Job Title 633,"css, docker, machine learning, python, fastapi, react"
634,Job Title 634,"java, react, linux"
635,Job Title 635,"c++, react, aws, java"
636,Job Title 636,"css, cloud computing, pytorch, kubernetes, c++, tensorflow, javascript, docker"
637,Job Title 637,"java, fastapi, docker"
638,Job Title 638,"react, sql, html"
639,Job Title 639,"react, java, c++, git, sql, python, fastapi"
640,Job Title 640,"javascript, kubernetes, cloud computing"
641,Job Title 641,"cloud computing, git, sql"
642,Job Title 642,"cloud computing, aws, css, sql, react, machine learning"
643,Job Title 643,"aws, azure, kubernetes, fastapi, java, python, css, react"
644,Job Title 644,"react, sql, tensorflow, fastapi, data analysis, html, cloud computing"
645,Job Title 645,"kubernetes, git, cloud computing"
646,Job Title 646,"react, javascript, sql, docker, machine learning, css, git"
647,Job Title 647,"docker, kubernetes, java, tensorflow"
648,Job Title 648,"docker, python, java, kubernetes"
649,Job Title 649,"pytorch, python, kubernetes, data analysis"
650,Job Title 650,"data analysis, git, aws, cloud computing"
651,Job Title 651,"docker, git, tensorflow, css, react"
652,Job Title 652,"cloud computing, java, pytorch, javascript, data analysis, linux, css"
653,Job Title 653,"data analysis, docker, java, aws, react"
654,Job Title 654,"html, fastapi, cloud computing, azure, docker, data analysis"
655,Job Title 655,"sql, tensorflow, python, html, data analysis, git"
656,Job Title 656,"docker, react, java, javascript"
657,Job Title 657,"aws, python, react, c++"
658,Job Title 658,"kubernetes, linux, c++, html"
659,Job Title 659,"machine learning, kubernetes, tensorflow, javascript, sql, fastapi, python, css"
660,Job Title 660,"sql, react, c++"
661,Job Title 661,"kubernetes, python, c++, pytorch"
662,Job Title 662,"machine learning, aws, docker, data analysis, sql, pytorch, azure, kubernetes"
663,Job Title 663,"pytorch, c++, react"
664,Job Title 664,"aws, java, linux, kubernetes, c++, javascript, docker, tensorflow"
665,Job Title 665,"react, css, pytorch, fastapi, machine learning, tensorflow, cloud computing"
666,Job Title 666,"machine learning, html, tensorflow, css"
667,Job Title 667,"python, pytorch, tensorflow"
668,Job Title 668,"aws, c++, python, fastapi, html, tensorflow, react"
669,Job Title 669,"css, machine learning, docker, git"
670,Job Title 670,"python, html, c++, aws, java, azure, sql, git"
671,Job Title 671,"cloud computing, c++, css, kubernetes, python, html, aws"
672,Job Title 672,"fastapi, docker, html"
673,Job Title 673,"git, python, react, tensorflow, pytorch, azure, javascript"
674,Job Title 674,"fastapi, data analysis, aws, javascript, pytorch, java, python, tensorflow"
675,Job Title 675,"sql, c++, pytorch, javascript, aws, linux"
676,Job Title 676,"pytorch, react, c++, java"
677,Job Title 677,"python, docker, linux, java"
678,Job Title 678,"linux, css, javascript, c++, data analysis"
679,Job Title 679,"javascript, cloud computing, git, fastapi, tensorflow, html, java, linux"
680,Job Title 680,"java, c++, sql, css, tensorflow"
681,Job Title 681,"machine learning, kubernetes, python, css, cloud computing"
